Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
59.7185 59.7185 3
103.592 103.592 1
40.1754 40.1754 3
87.8431 87.8431 1
37.3265 37.3265 2
52.407 52.407 3
36.8659 36.8659 2
34.2136 34.2136 3
47.9572 47.9572 3
33.5153 33.5153 1
44.6066 44.6066 1
48.2546 48.2546 1
33.2309 33.2309 3
40.4096 40.4096 2
63.9608 63.9608 3
46.9846 46.9846 1
88.4836 88.4836 2
38.8754 38.8754 3
45.1044 45.1044 1
38.8896 38.8896 2
51.127 51.127 3
32.3631 32.3631 3
43.524 43.524 2
31.2272 31.2272 1
34.4617 34.4617 3
36.5232 36.5232 2
71.6112 71.6112 2
43.1078 43.1078 3
38.498 38.498 1
87.8979 87.8979 3
113.32 113.32 2
36.6988 36.6988 1
51.3902 51.3902 2
66.5898 66.5898 3
46.8357 46.8357 1
34.1842 34.1842 3
49.3137 49.3137 3
65.0372 65.0372 2
30.1941 30.1941 3
51.8371 51.8371 3
37.4839 37.4839 2
58.1943 58.1943 1
34.4834 34.4834 3
35.5926 35.5926 3
30.1565 30.1565 3
56.5469 56.5469 3
33.4337 33.4337 1
30.3166 30.3166 2
46.837 46.837 1
50.3467 50.3467 3
30.1344 30.1344 1
38.9781 38.9781 2
33.0007 33.0007 1
34.2888 34.2888 3
79.3718 79.3718 2
31.7812 31.7812 3
35.3499 35.3499 3
37.654 37.654 3
44.5532 44.5532 2
60.0807 60.0807 1
112.949 112.949 2
39.9935 39.9935 1
30.4747 30.4747 2
137.371 137.371 3
69.9922 69.9922 1
40.6831 40.6831 2
83.685 83.685 3
40.9218 40.9218 3
66.374 66.374 3
71.1764 71.1764 1
33.5993 33.5993 3
54.8589 54.8589 3
32.5474 32.5474 3
100.35 100.35 3
125.363 125.363 1
44.1755 44.1755 2
35.643 35.643 1
42.1426 42.1426 1
58.8404 58.8404 3
59.6393 59.6393 3
40.5901 40.5901 2
77.0809 77.0809 2
47.4471 47.4471 3
52.5013 52.5013 1
40.5062 40.5062 3
306.688 306.688 2
30.9932 30.9932 3
32.3392 32.3392 3
40.6247 40.6247 3
50.8674 50.8674 1
37.1425 37.1425 3
51.4032 51.4032 3
43.6207 43.6207 2
386.274 386.274 3
36.9589 36.9589 1
270.328 270.328 2
46.28 46.28 3
96.3654 96.3654 3
36.7564 36.7564 3
